1 83.14
2 77.44
3 79.87
4 77.34
5 78.63
6 79.15
7 82.38
8 79.87
9 82.84
10 81.95
11 82.38
12 86.68
13 80.18
14 80.83
15 79.45
16 79.21
17 82.73
18 82.75
19 82.21
20 81.66
21 82.33
22 82.45
23 81.80
24 80.91
25 82.61
26 79.56
27 79.54
28 80.33
29 82.54
30 80.21
31 80.45
32 79.69
33 81.99
34 81.19
35 83.04
36 83.01
37 78.75
38 81.62
39 81.86
40 82.38
41 82.56
42 80.75
43 81.05
44 83.59
45 81.95
46 82.29
47 79.26
48 89.61
49 81.58
50 79.56
