1 35.00
2 41.00
3 37.00
4 40.00
5 45.00
6 35.00
7 33.00
8 39.00
9 46.00
10 34.00
11 38.00
12 41.00
13 45.00
14 45.00
15 43.00
16 45.00
17 42.00
18 72.00
19 48.00
20 42.00
21 45.00
22 45.00
23 48.00
24 45.00
25 42.00
26 41.00
27 45.00
28 38.00
29 39.00
30 44.00
31 44.00
32 50.00
33 50.00
34 45.00
35 36.00
36 44.00
37 45.00
38 33.00
39 37.00
40 45.00
41 34.00
42 36.00
43 36.00
44 32.00
45 36.00
46 34.00
47 34.00
48 43.00
49 43.00
50 36.00
