1 788.95
2 632.92
3 886.55
4 890.34
5 763.81
6 721.68
7 913.91
8 708.10
9 1090.64
10 867.44
11 911.05
12 848.44
13 939.81
14 913.42
15 912.89
16 1153.06
17 897.84
18 939.29
19 655.58
20 857.49
21 921.46
22 799.03
23 734.06
24 915.24
25 863.52
26 851.17
27 822.51
28 913.03
29 835.31
30 887.82
31 958.65
32 755.54
33 627.19
34 777.31
35 920.25
36 792.59
37 860.89
38 926.52
39 858.22
40 833.00
41 977.93
42 882.59
43 881.17
44 953.32
45 944.82
46 915.20
47 942.66
48 840.81
49 830.73
50 819.21
