1 76.93
2 78.28
3 72.99
4 79.49
5 84.33
6 80.16
7 74.64
8 80.66
9 80.08
10 74.62
11 80.63
12 74.90
13 87.13
14 76.24
15 80.50
16 114.86
17 77.55
18 75.66
19 93.24
20 78.54
21 79.90
22 74.19
23 84.21
24 91.72
25 75.51
26 72.47
27 76.00
28 76.88
29 72.65
30 75.09
31 74.74
32 75.52
33 77.76
34 72.37
35 74.57
36 74.59
37 76.33
38 76.51
39 79.90
40 74.03
41 85.92
42 74.04
43 80.03
44 74.81
45 80.50
46 75.21
47 76.54
48 74.54
49 75.35
50 76.31
