1 208.84
2 189.77
3 393.85
4 296.55
5 250.60
6 225.37
7 238.56
8 230.30
9 224.67
10 267.95
11 250.01
12 212.95
13 219.43
14 216.21
15 245.45
16 189.40
17 240.22
18 232.84
19 231.87
20 293.46
21 247.59
22 195.09
23 220.94
24 187.39
25 256.98
26 211.35
27 190.27
28 195.96
29 226.81
30 207.24
31 192.25
32 203.67
33 192.33
34 200.66
35 337.74
36 213.78
37 182.28
38 222.67
39 216.66
40 193.16
41 207.45
42 222.20
43 192.62
44 199.87
45 205.42
46 206.17
47 206.93
48 223.30
49 232.15
50 224.92
