1 31.00
2 33.00
3 401.00
4 103.00
5 31.00
6 30.00
7 36.00
8 34.00
9 38.00
10 42.00
11 32.00
12 29.00
13 31.00
14 29.00
15 33.00
16 33.00
17 31.00
18 29.00
19 30.00
20 41.00
21 29.00
22 33.00
23 31.00
24 34.00
25 33.00
26 37.00
27 56.00
28 39.00
29 27.00
30 37.00
31 30.00
32 29.00
33 32.00
34 37.00
35 324.00
36 32.00
37 31.00
38 30.00
39 30.00
40 32.00
41 28.00
42 32.00
43 28.00
44 35.00
45 30.00
46 33.00
47 31.00
48 32.00
49 31.00
50 30.00
