1 153.32
2 154.97
3 151.86
4 162.20
5 149.01
6 240.22
7 158.50
8 154.14
9 155.09
10 158.14
11 152.76
12 157.77
13 166.46
14 173.55
15 157.87
16 159.46
17 157.15
18 160.30
19 154.23
20 153.05
21 275.03
22 152.23
23 154.22
24 151.15
25 151.42
26 153.49
27 152.40
28 153.79
29 150.40
30 157.17
31 160.98
32 150.94
33 152.45
34 154.35
35 154.80
36 154.05
37 153.45
38 160.51
39 154.12
40 152.60
41 163.49
42 152.47
43 152.88
44 157.35
45 153.19
46 155.44
47 162.42
48 156.74
49 149.78
50 156.76
